"TABLE","TABLE_ROWS","COMBI_FIELDS_NAME","FIELD_NAME_1","FIELD_NAME_2","TOTAL_NULL_ROWS","TOTAL_NOT_NULL_ROWS"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , COMMENTS","AUTHOR","COMMENTS","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , MD5SUM","AUTHOR","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , ORDEREXECUTED","AUTHOR","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , TAG","AUTHOR","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , CONTEXTS","COMMENTS","CONTEXTS","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , DATEEXECUTED","COMMENTS","DATEEXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , DESCRIPTION","COMMENTS","DESCRIPTION","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , EXECTYPE","COMMENTS","EXECTYPE","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , FILENAME","COMMENTS","FILENAME","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , ID","COMMENTS","ID","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , LABELS","COMMENTS","LABELS","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , CONTEXTS","AUTHOR","CONTEXTS","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , LIQUIBASE","COMMENTS","LIQUIBASE","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , MD5SUM","COMMENTS","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , ORDEREXECUTED","COMMENTS","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","COMMENTS , TAG","COMMENTS","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , DATEEXECUTED","CONTEXTS","DATEEXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , DESCRIPTION","CONTEXTS","DESCRIPTION","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , EXECTYPE","CONTEXTS","EXECTYPE","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , FILENAME","CONTEXTS","FILENAME","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , ID","CONTEXTS","ID","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , LABELS","CONTEXTS","LABELS","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , DATEEXECUTED","AUTHOR","DATEEXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , LIQUIBASE","CONTEXTS","LIQUIBASE","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , MD5SUM","CONTEXTS","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , ORDEREXECUTED","CONTEXTS","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","CONTEXTS , TAG","CONTEXTS","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","DATEEXECUTED , DESCRIPTION","DATEEXECUTED","DESCRIPTION","0","0"
"RIGHTS.DATABASECHANGELOG","0","DATEEXECUTED , EXECTYPE","DATEEXECUTED","EXECTYPE","0","0"
"RIGHTS.DATABASECHANGELOG","0","DATEEXECUTED , FILENAME","DATEEXECUTED","FILENAME","0","0"
"RIGHTS.DATABASECHANGELOG","0","DATEEXECUTED , ID","DATEEXECUTED","ID","0","0"
"RIGHTS.DATABASECHANGELOG","0","DATEEXECUTED , LABELS","DATEEXECUTED","LABELS","0","0"
"RIGHTS.DATABASECHANGELOG","0","DATEEXECUTED , LIQUIBASE","DATEEXECUTED","LIQUIBASE","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , DESCRIPTION","AUTHOR","DESCRIPTION","0","0"
"RIGHTS.DATABASECHANGELOG","0","DATEEXECUTED , MD5SUM","DATEEXECUTED","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","DATEEXECUTED , ORDEREXECUTED","DATEEXECUTED","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","DATEEXECUTED , TAG","DATEEXECUTED","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","DESCRIPTION , EXECTYPE","DESCRIPTION","EXECTYPE","0","0"
"RIGHTS.DATABASECHANGELOG","0","DESCRIPTION , FILENAME","DESCRIPTION","FILENAME","0","0"
"RIGHTS.DATABASECHANGELOG","0","DESCRIPTION , ID","DESCRIPTION","ID","0","0"
"RIGHTS.DATABASECHANGELOG","0","DESCRIPTION , LABELS","DESCRIPTION","LABELS","0","0"
"RIGHTS.DATABASECHANGELOG","0","DESCRIPTION , LIQUIBASE","DESCRIPTION","LIQUIBASE","0","0"
"RIGHTS.DATABASECHANGELOG","0","DESCRIPTION , MD5SUM","DESCRIPTION","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","DESCRIPTION , ORDEREXECUTED","DESCRIPTION","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , EXECTYPE","AUTHOR","EXECTYPE","0","0"
"RIGHTS.DATABASECHANGELOG","0","DESCRIPTION , TAG","DESCRIPTION","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","EXECTYPE , FILENAME","EXECTYPE","FILENAME","0","0"
"RIGHTS.DATABASECHANGELOG","0","EXECTYPE , ID","EXECTYPE","ID","0","0"
"RIGHTS.DATABASECHANGELOG","0","EXECTYPE , LABELS","EXECTYPE","LABELS","0","0"
"RIGHTS.DATABASECHANGELOG","0","EXECTYPE , LIQUIBASE","EXECTYPE","LIQUIBASE","0","0"
"RIGHTS.DATABASECHANGELOG","0","EXECTYPE , MD5SUM","EXECTYPE","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","EXECTYPE , ORDEREXECUTED","EXECTYPE","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","EXECTYPE , TAG","EXECTYPE","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","FILENAME , ID","FILENAME","ID","0","0"
"RIGHTS.DATABASECHANGELOG","0","FILENAME , LABELS","FILENAME","LABELS","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , FILENAME","AUTHOR","FILENAME","0","0"
"RIGHTS.DATABASECHANGELOG","0","FILENAME , LIQUIBASE","FILENAME","LIQUIBASE","0","0"
"RIGHTS.DATABASECHANGELOG","0","FILENAME , MD5SUM","FILENAME","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","FILENAME , ORDEREXECUTED","FILENAME","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","FILENAME , TAG","FILENAME","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","ID , LABELS","ID","LABELS","0","0"
"RIGHTS.DATABASECHANGELOG","0","ID , LIQUIBASE","ID","LIQUIBASE","0","0"
"RIGHTS.DATABASECHANGELOG","0","ID , MD5SUM","ID","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","ID , ORDEREXECUTED","ID","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","ID , TAG","ID","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","LABELS , LIQUIBASE","LABELS","LIQUIBASE","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , ID","AUTHOR","ID","0","0"
"RIGHTS.DATABASECHANGELOG","0","LABELS , MD5SUM","LABELS","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","LABELS , ORDEREXECUTED","LABELS","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","LABELS , TAG","LABELS","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","LIQUIBASE , MD5SUM","LIQUIBASE","MD5SUM","0","0"
"RIGHTS.DATABASECHANGELOG","0","LIQUIBASE , ORDEREXECUTED","LIQUIBASE","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","LIQUIBASE , TAG","LIQUIBASE","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","MD5SUM , ORDEREXECUTED","MD5SUM","ORDEREXECUTED","0","0"
"RIGHTS.DATABASECHANGELOG","0","MD5SUM , TAG","MD5SUM","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","ORDEREXECUTED , TAG","ORDEREXECUTED","TAG","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , LABELS","AUTHOR","LABELS","0","0"
"RIGHTS.DATABASECHANGELOG","0","AUTHOR , LIQUIBASE","AUTHOR","LIQUIBASE","0","0"
"RIGHTS.DATABASECHANGELOGLOCK","0","ID , LOCKED","ID","LOCKED","0","0"
"RIGHTS.DATABASECHANGELOGLOCK","0","ID , LOCKEDBY","ID","LOCKEDBY","0","0"
"RIGHTS.DATABASECHANGELOGLOCK","0","ID , LOCKGRANTED","ID","LOCKGRANTED","0","0"
"RIGHTS.DATABASECHANGELOGLOCK","0","LOCKED , LOCKEDBY","LOCKED","LOCKEDBY","0","0"
"RIGHTS.DATABASECHANGELOGLOCK","0","LOCKED , LOCKGRANTED","LOCKED","LOCKGRANTED","0","0"
"RIGHTS.DATABASECHANGELOGLOCK","0","LOCKEDBY , LOCKGRANTED","LOCKEDBY","LOCKGRANTED","0","0"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , C_ID","C_FR_DATE","C_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , RIG_TIR_ID_SEQ","C_FR_DATE","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , M_QTY","M_ID","M_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , M_TO_DATE","M_ID","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , RH_ID","M_ID","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , RIG_TIR_ID_SEQ","M_ID","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , S_FR_DATE","M_ID","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , S_GRP_ID","M_ID","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , S_ID","M_ID","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , S_QTY","M_ID","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , S_TO_DATE","M_ID","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , TL_FR_DATE","M_ID","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , S_FR_DATE","C_FR_DATE","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , TL_TO_DATE","M_ID","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , T_GRP_ID","M_ID","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_ID , T_ID","M_ID","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , M_TO_DATE","M_QTY","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , RH_ID","M_QTY","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , RIG_TIR_ID_SEQ","M_QTY","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , S_FR_DATE","M_QTY","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , S_GRP_ID","M_QTY","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , S_ID","M_QTY","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , S_QTY","M_QTY","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , S_GRP_ID","C_FR_DATE","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , S_TO_DATE","M_QTY","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , TL_FR_DATE","M_QTY","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , TL_TO_DATE","M_QTY","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , T_GRP_ID","M_QTY","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_QTY , T_ID","M_QTY","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , RH_ID","M_TO_DATE","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , RIG_TIR_ID_SEQ","M_TO_DATE","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , S_FR_DATE","M_TO_DATE","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , S_GRP_ID","M_TO_DATE","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , S_ID","M_TO_DATE","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , S_ID","C_FR_DATE","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , S_QTY","M_TO_DATE","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , S_TO_DATE","M_TO_DATE","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , TL_FR_DATE","M_TO_DATE","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , TL_TO_DATE","M_TO_DATE","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , T_GRP_ID","M_TO_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_TO_DATE , T_ID","M_TO_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , RIG_TIR_ID_SEQ","RH_ID","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , S_FR_DATE","RH_ID","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , S_GRP_ID","RH_ID","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , S_ID","RH_ID","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , S_QTY","C_FR_DATE","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , S_QTY","RH_ID","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , S_TO_DATE","RH_ID","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , TL_FR_DATE","RH_ID","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , TL_TO_DATE","RH_ID","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , T_GRP_ID","RH_ID","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RH_ID , T_ID","RH_ID","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RIG_TIR_ID_SEQ , S_FR_DATE","RIG_TIR_ID_SEQ","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RIG_TIR_ID_SEQ , S_GRP_ID","RIG_TIR_ID_SEQ","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RIG_TIR_ID_SEQ , S_ID","RIG_TIR_ID_SEQ","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RIG_TIR_ID_SEQ , S_QTY","RIG_TIR_ID_SEQ","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , S_TO_DATE","C_FR_DATE","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RIG_TIR_ID_SEQ , S_TO_DATE","RIG_TIR_ID_SEQ","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RIG_TIR_ID_SEQ , TL_FR_DATE","RIG_TIR_ID_SEQ","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RIG_TIR_ID_SEQ , TL_TO_DATE","RIG_TIR_ID_SEQ","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RIG_TIR_ID_SEQ , T_GRP_ID","RIG_TIR_ID_SEQ","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","RIG_TIR_ID_SEQ , T_ID","RIG_TIR_ID_SEQ","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_FR_DATE , S_GRP_ID","S_FR_DATE","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_FR_DATE , S_ID","S_FR_DATE","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_FR_DATE , S_QTY","S_FR_DATE","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_FR_DATE , S_TO_DATE","S_FR_DATE","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_FR_DATE , TL_FR_DATE","S_FR_DATE","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , TL_FR_DATE","C_FR_DATE","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_FR_DATE , TL_TO_DATE","S_FR_DATE","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_FR_DATE , T_GRP_ID","S_FR_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_FR_DATE , T_ID","S_FR_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_GRP_ID , S_ID","S_GRP_ID","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_GRP_ID , S_QTY","S_GRP_ID","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_GRP_ID , S_TO_DATE","S_GRP_ID","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_GRP_ID , TL_FR_DATE","S_GRP_ID","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_GRP_ID , TL_TO_DATE","S_GRP_ID","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_GRP_ID , T_GRP_ID","S_GRP_ID","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_GRP_ID , T_ID","S_GRP_ID","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , TL_TO_DATE","C_FR_DATE","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_ID , S_QTY","S_ID","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_ID , S_TO_DATE","S_ID","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_ID , TL_FR_DATE","S_ID","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_ID , TL_TO_DATE","S_ID","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_ID , T_GRP_ID","S_ID","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_ID , T_ID","S_ID","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_QTY , S_TO_DATE","S_QTY","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_QTY , TL_FR_DATE","S_QTY","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_QTY , TL_TO_DATE","S_QTY","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_QTY , T_GRP_ID","S_QTY","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , T_GRP_ID","C_FR_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_QTY , T_ID","S_QTY","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_TO_DATE , TL_FR_DATE","S_TO_DATE","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_TO_DATE , TL_TO_DATE","S_TO_DATE","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_TO_DATE , T_GRP_ID","S_TO_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_TO_DATE , T_ID","S_TO_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_FR_DATE , TL_TO_DATE","TL_FR_DATE","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_FR_DATE , T_GRP_ID","TL_FR_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_FR_DATE , T_ID","TL_FR_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_TO_DATE , T_GRP_ID","TL_TO_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_TO_DATE , T_ID","TL_TO_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , T_ID","C_FR_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","T_GRP_ID , T_ID","T_GRP_ID","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , C_TO_DATE","C_FR_DATE","C_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , C_TO_DATE","C_ID","C_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , L_GRP_ID","C_ID","L_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_FR_DATE","C_ID","M_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_GRP_ID","C_ID","M_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_ID","C_ID","M_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_QTY","C_ID","M_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_TO_DATE","C_ID","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , RH_ID","C_ID","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , RIG_TIR_ID_SEQ","C_ID","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_FR_DATE","C_ID","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , L_GRP_ID","C_FR_DATE","L_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_GRP_ID","C_ID","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_ID","C_ID","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_QTY","C_ID","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_TO_DATE","C_ID","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , TL_FR_DATE","C_ID","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , TL_TO_DATE","C_ID","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , T_GRP_ID","C_ID","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , T_ID","C_ID","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , L_GRP_ID","C_TO_DATE","L_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_FR_DATE","C_TO_DATE","M_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_FR_DATE","C_FR_DATE","M_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_GRP_ID","C_TO_DATE","M_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_ID","C_TO_DATE","M_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_QTY","C_TO_DATE","M_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_TO_DATE","C_TO_DATE","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , RH_ID","C_TO_DATE","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , RIG_TIR_ID_SEQ","C_TO_DATE","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_FR_DATE","C_TO_DATE","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_GRP_ID","C_TO_DATE","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_ID","C_TO_DATE","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_QTY","C_TO_DATE","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_GRP_ID","C_FR_DATE","M_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_TO_DATE","C_TO_DATE","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , TL_FR_DATE","C_TO_DATE","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , TL_TO_DATE","C_TO_DATE","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , T_GRP_ID","C_TO_DATE","T_GRP_ID","0","149,869"
